customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST01045,Stacy Daniel,cooperroberto@example.org,PROD1705,Camera,Accessories,2,Packaging damaged,Packaging damaged. Determine court positive prove hour try baby attorney travel while.,2024-09-28,43.0,81,Critical
CUST01046,Deanna Colon,michael12@example.org,PROD8367,Shoes,Electronics,5,Highly recommended,Highly recommended. Challenge ten evidence million more much into.,2025-01-20,16.0,44,Positive
CUST01047,Brittany Jackson,lewisrichard@example.com,PROD4990,Headphones,Accessories,2,Arrived late,Arrived late. Then democratic economic eat modern scene manager.,2024-12-11,31.0,88,Critical
CUST01048,Michael Alvarez,bruce87@example.com,PROD3670,Shoes,Electronics,1,Waste of money,Broken on arrival. That consumer media voice rule goal professional trial.,2025-09-12,5.0,56,Critical
CUST01049,Matthew Roberson,hreynolds@example.com,PROD7443,Laptop,Home,5,Highly recommended,Loved it. Project level figure purpose look race system consumer single different every.,2024-08-01,1.0,29,Positive
CUST01050,Bonnie Chen,lisarivera@example.net,PROD6815,Smartphone,Accessories,5,Highly recommended,Amazing quality. Any source scientist turn head talk.,2025-06-14,30.0,75,Positive
CUST01051,Michele Dalton, customer#mail.com ,PROD4470,Tablet,Electronics,2,Bad experience,Not as expected. Health build black stay find do already rich away consumer result.,2024-08-11,20.0,24,Critical
CUST01052,Linda Lawson DDS,erica52@example.com,PROD3100,Backpack,Accessories,2,Arrived late,Not as expected. Color new season interesting born sometimes.,2025-03-24,23.0,59,Critical
CUST01053,Kayla Moore,thomasreed@example.org,PROD7636,Headphones,Electronics,1,Broken on arrival,Terrible quality. Available full marriage several down one class country.,2025-03-11,31.0,48,Critical
CUST01054,Dr. Maria Summers,townsendheather@example.net,PROD5868,Tablet,Electronics,4,Satisfied with purchase,Nice quality. Fight play get early chair good person one bank require across.,2025-03-27,7.0,13,Positive
CUST01055,Shannon Kelly,jonesmichael@example.com,PROD6079,Watch,Electronics,1,Very disappointed,Broken on arrival. On interest heavy behind you paper though leader.,2025-01-10,9.0,16,Critical
CUST01056,Nicole Robbins,carlos45@example.com,PROD3851,Laptop,Fashion,1,Very disappointed,Waste of money. Himself lay get usually purpose level image investment vote lay.,2025-01-22,25.0,36,Critical
CUST01057,Blake Henry,russelldavid@example.net,PROD9842,Laptop,Electronics,2,Packaging damaged,Arrived late. Soldier play quickly art east talk.,2026-03-11,48.0,69,Critical
CUST01058,Joshua Johnson,david56@example.net,PROD2763,Backpack,Electronics,5,Amazing quality,Highly recommended. Six no line meeting will parent next score.,2024-10-17,,90,Positive
CUST01059,James Peterson,barbaraknight@example.org,PROD5273,Tablet,Accessories,3,Average product,Decent quality. Describe either free friend carry know end car.,2024-10-22,48.0,77,Neutral
CUST01060,Jennifer Gomez,shelley72@example.net,PROD4362,Camera,Accessories,3,Neutral experience,Neutral experience. Nice quite Democrat into teacher white Mrs.,2026-05-14,50.0,54,Neutral
CUST01061,Leon Cox,,PROD1494,Laptop,Home,4,Nice quality,Recommended. Tough eight impact item reach perhaps ago push concern back affect back.,2025-02-23,50.0,87,Positive
CUST01062,Michelle Grimes,erin41@example.org,PROD9455,Headphones,Home,5,Loved it,Amazing quality. Technology civil safe seek thing prevent traditional rather blue religious agreement too.,2025-03-06,47.0,65,Positive
CUST01063,Luis Pugh,christopher62@example.net,PROD1655,Backpack,Electronics,4,,Good product. Evening finish civil parent myself different authority up their room middle.,2026-05-21,41.0,74,Positive
CUST01064,Joshua Morgan,ztaylor@example.net,PROD8521,Laptop,Accessories,3,Okay for the price,Average product. May watch property hospital everything foreign same owner.,2025-01-03,48.0,63,Neutral
CUST01065,Steven Carter,alexanderrivers@example.org,PROD5259,Smartphone,Accessories,5,Best purchase ever,Loved it. Speak scientist rather seat response his project vote.,2025-02-03,32.0,76,Positive
CUST01066,Clayton Howe,sandovalkathryn@example.org,PROD8941,Tablet,Accessories,1,Broken on arrival,Terrible quality. Identify she for skin east two able new college the.,2024-08-20,14.0,65,Critical
CUST01067,Kristen Jackson,bhicks@example.org,PROD1707,Camera,Electronics,1,Waste of money,Terrible quality. Future happy positive set treatment recognize budget take.,2025-08-28,35.0,60,Critical
CUST01068,Lisa Camacho,xrichmond@example.com,PROD8978,Camera,Electronics,3,Works fine,Neutral experience. Claim several cell describe notice despite possible sister including.,2025-03-29,28.0,94,Neutral
CUST01069,Taylor Hopkins,gonzalezkenneth@example.com,PROD5305,Backpack,Electronics,5,Best purchase ever,Amazing quality. Organization after reason thing door test dream son baby three.,2024-08-14,25.0,54,Positive
CUST01070,Grant Cruz,valerie26@example.com,PROD2375,Smartphone,Fashion,5,Best purchase ever,Amazing quality. Take no full support prove management former around.,2026-04-10,41.0,82,Positive
CUST01071,Mary Perkins,chelseasmith@example.org,PROD1706,Headphones,Fashion,5,Excellent product,Loved it. Brother girl project need prevent able.,2025-03-24,23.0,92,Positive
CUST01072,Matthew Finley,pjones@example.org,PROD1687,Camera,Accessories,2,Packaging damaged,Poor quality. Serve according teach total pass happen.,2024-09-07,8.0,20,Critical
CUST01073,Joseph Wilcox,merrittdestiny@example.net,PROD5583,Headphones,Accessories,2,Not as expected,Bad experience. Trade job however dinner outside industry draw pressure green door idea.,2024-11-23,40.0,96,Critical
CUST01074,Ronald Reed,peggy64@example.com,PROD3130,Backpack,Accessories,4,Works well,Nice quality. Strategy role talk experience answer usually television safe after since speech.,2024-10-31,35.0,51,Positive
CUST01075,Stephanie Rogers,donald06@example.com,PROD9082,Smartphone,Home,5,Loved it,Best purchase ever. Computer evidence market hair step him work wide.,2026-04-10,31.0,79,Positive
CUST01076,Mary Underwood,cindysmith@example.com,PROD4113,Camera,Fashion,4,Works well,Recommended. Blood clear argue his fight professor.,2024-10-19,25.0,31,Positive
CUST01077,Norman Brown,gina52@example.net,PROD3860,Backpack,Electronics,2,Packaging damaged,Not as expected. Dark rule why another wind that.,2026-05-31,45.0,74,Critical
CUST01078,Kristin Ferguson,daniel58@example.org,PROD4174,Laptop,Electronics,1,Waste of money,Terrible quality. Charge cold quickly mean class director opportunity manage.,2025-09-29,,78,Critical
CUST01079,Shannon Huff,davidnewton@example.net,PROD4734,Shoes,Accessories,2,Poor quality,Not as expected. Notice eight my success successful bank task.,2025-08-17,27.0,53,Critical
CUST01080,Katherine Reyes,haley15@example.net,PROD6715,Backpack,Accessories,5,Loved it,Highly recommended. Radio sort agency before new trouble.,2024-10-07,41.0,45,Positive
CUST01081,Michael Fox,charleswilson@example.net,PROD1573,Camera,Accessories,2,Not as expected,Bad experience. Imagine machine mouth stand building late special happy.,2026-02-03,5.0,23,Critical
CUST01082,Paula Johnson,lgarcia@example.net,PROD6585,Shoes,Fashion,3,Okay for the price,Works fine. Remember according position area low week place court finally town product together.,2024-12-15,13.0,28,Neutral
CUST01083,Michelle Nichols,dunnkevin@example.org,PROD9479,Tablet,Fashion,4,Satisfied with purchase,Nice quality. Fly along us near within budget memory some society give mouth hundred.,2025-08-11,39.0,62,Positive
CUST01084,Kristin Miles,greenandrew@example.org,PROD1133,Backpack,Fashion,2,Not as expected,Not as expected. Congress include tonight chair mean expect expect when race community.,2024-11-29,18.0,69,Critical
CUST01085,Raymond Hernandez,frederick30@example.net,PROD3466,Watch,Fashion,3,Neutral experience,,2026-03-21,33.0,34,Neutral
CUST01086,Rebecca Lewis,faulknerdeborah@example.org,PROD5762,Smartphone,Home,3,Average product,Okay for the price. Hear money push instead happy whatever analysis court think say nature firm.,2024-09-26,38.0,72,Neutral
CUST01087,Joanne Watkins,youngdavid@example.net,PROD2479,Headphones,Accessories,5,Best purchase ever,Highly recommended. Behind whether doctor table that both article bar reveal expert law candidate.,2025-04-21,31.0,46,Positive
CUST01088,Nicholas Zimmerman,shannon38@example.org,PROD4485,Headphones,Fashion,5,Highly recommended,Best purchase ever. Standard whom cell seat yet ability then necessary shoulder plant.,2024-09-09,47.0,96,Positive
CUST01089,Dustin Lee,smithjason@example.net,PROD3581,Backpack,Accessories,1,Terrible quality,Very disappointed. Rule these book may option believe education later lose.,2026-06-09,29.0,83,Critical
CUST01090,Donna Morales,catherine61@example.org,PROD9119,Watch,Fashion,3,Decent quality,Neutral experience. Wide here service public describe own large into think Democrat.,2025-11-17,43.0,93,Neutral
CUST01091,Donna Cherry,ysmith@example.net,PROD9438,Tablet,Electronics,3,Decent quality,Decent quality. Present economy indicate point method drop likely article responsibility view traditional politics.,2024-09-08,48.0,87,Neutral
CUST01092,Troy Irwin,aarontucker@example.org,PROD5245,Backpack,Electronics,1,Broken on arrival,Terrible quality. Maybe tend argue leader boy education fall young out choice view.,2024-12-29,9.0,44,Critical
CUST01093,Michelle Mann,littledaniel@example.org,PROD6510,Watch,Accessories,1,Waste of money,Very disappointed. Fine rise movie stock process statement argue house west response everyone.,2024-08-31,2.0,35,Critical
CUST01094,Jim Rodriguez,burtoncynthia@example.org,PROD4775,Laptop,Home,4,Good product,Nice quality. Real be majority court home we health around purpose data middle road style.,2024-08-21,29.0,79,Positive
CUST01095,Anthony Jones,brendajordan@example.net,PROD3866,Shoes,Electronics,3,Works fine,Works fine. Be gun skin yeah agent hand thing air strategy threat ask edge.,2026-02-20,0.0,14,Neutral
CUST01096,Richard Holmes,eric26@example.com,PROD9549,Laptop,Electronics,1,Very disappointed,Not working. Right identify save entire walk force begin.,2026-05-06,12.0,39,Critical
CUST01097,Todd Young,vtyler@example.net,PROD1926,Shoes,Home,3,Okay for the price,Okay for the price. Food fast whole huge physical indicate art popular main.,2024-07-28,47.0,58,Neutral
CUST01098,Jeffrey Keller,brownsamuel@example.org,PROD5112,Headphones,Fashion,3,Average product,Okay for the price. Bring claim do husband who environmental education present.,2026-04-18,5.0,18,Neutral
CUST01099,Joshua Brown,paul76@example.net,PROD7057,Headphones,Electronics,1,Terrible quality,Terrible quality. Its serve value remain drop you reach process clearly message fill affect.,2025-02-02,7.0,86,Critical
CUST01100,Philip Clark,hoffmantaylor@example.org,PROD1008,Watch,Home,1,Not working,Broken on arrival. New little firm parent born kind job officer present loss small case beyond.,2024-12-18,18.0,98,Critical
CUST01101,Donna Green,,PROD4070,Smartphone,Electronics,4,Works well,Works well. Appear behind bar yard enter none movement who benefit perhaps we.,2024-12-19,26.0,40,Positive
CUST01102,Matthew Evans,richard72@example.com,PROD4397,Laptop,Home,5,Excellent product,Loved it. Cold be indeed just movement whole activity both phone.,2026-06-29,1.0,95,Positive
CUST01103,Eric Rodriguez,uellison@example.com,PROD5277,Laptop,Accessories,2,Poor quality,Packaging damaged. Pick audience share month around nice accept.,2026-06-04,36.0,72,Critical
CUST01104,Tara Carr,thorntonjennifer@example.com,PROD2498,Watch,Electronics,1,Terrible quality,Not working. Store Democrat source police let character big station bring indicate eight glass.,2026-06-18,42.0,69,Critical
CUST01105,William Vega,,PROD4171,Shoes,Home,4,Recommended,Works well. National industry mission baby section speech.,2025-09-03,15.0,31,Positive
CUST01106,Lori Lopez,jackiegibson@example.net,PROD7151,Tablet,Home,2,Arrived late,Packaging damaged. Bad around development kind season high seek whatever team simply remain democratic.,2026-07-03,24.0,73,Critical
CUST01107,Craig Garcia,ehayes@example.com,PROD6748,Shoes,Accessories,2,Not as expected,Arrived late. Last family group administration change toward majority move.,2025-11-24,32.0,80,Critical
CUST01108,Christopher Walker,weavercatherine@example.com,PROD6519,Headphones,Electronics,4,Good product,Nice quality. Decide establish work forward article cup tell perhaps purpose lay catch guess try.,2025-06-28,34.0,53,Positive
CUST01109,Pamela Bell,galvarado@example.net,PROD5710,Laptop,Electronics,3,Okay for the price,Decent quality. Why wife indicate agree effect away guess hotel old company.,2026-05-02,39.0,81,Neutral
CUST01110,Aaron Sutton,owenrobin@example.net,PROD3193,Headphones,Accessories,3,Average product,Neutral experience. Capital best risk state strong list change pattern purpose actually truth expect anyone.,2024-07-26,48.0,78,Neutral
CUST01111,Erin Vance,franklinemily@example.org,PROD2451,Smartphone,Electronics,4,Nice quality,Good product. Some close because market machine energy sound establish.,2024-10-10,18.0,51,Positive
CUST01112,Annette Smith,rmitchell@example.org,PROD4316,Watch,Accessories,1,Waste of money,Very disappointed. Carry risk cut miss attorney shoulder.,2025-01-29,6.0,48,Critical
CUST01113,Lawrence Chandler,ymoses@example.com,PROD9239,Watch,Electronics,3,Neutral experience,Average product. Company dark book difficult east suffer play usually site person next explain.,2024-07-25,10.0,70,Neutral
CUST01114,Stephanie Daniels,xrichardson@example.com,PROD6192,Headphones,Home,4,Satisfied with purchase,Nice quality. Voice book from front way knowledge class thing result card mission own.,2025-04-05,33.0,50,Positive
CUST01115,Karen Miranda,georgelee@example.org,PROD4643,Watch,Electronics,3,Neutral experience,Okay for the price. Box majority event per this wish poor tough mother radio sound sign accept.,2025-11-17,10.0,72,Neutral
CUST01116,Christine Nguyen,fhawkins@example.com,PROD5296,Headphones,Home,4,Satisfied with purchase,Nice quality. Sort contain million well hope training yet ground election nature main pretty fight.,2025-03-20,20.0,93,Positive
CUST01117,Christopher Baker,emilysheppard@example.com,PROD4934,Backpack,Accessories,1,Very disappointed,Not working. Save new size support such future real beyond amount professional.,2025-11-14,11.0,66,Critical
CUST01118,Tamara Douglas,michaeljohnson@example.com,PROD8134,Shoes,Electronics,2,Packaging damaged,Arrived late. Together possible always line affect set tax affect reflect.,2026-04-14,10.0,13,Critical
